# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 154.36 86.27 1.52684e-08 7.63422e-10 1253.06250 -1.0
-88.50 154.36 85.40 1.52644e-08 7.63219e-10 1253.06250 -1.0
-87.50 154.36 84.52 1.51775e-08 7.58875e-10 1253.06250 -1.0
-86.50 154.36 83.65 1.51424e-08 7.57121e-10 1253.06250 -1.0
-85.50 154.36 82.77 1.50738e-08 7.53688e-10 1253.06250 -1.0
-84.50 154.36 81.90 1.49914e-08 7.49571e-10 1253.06250 -1.0
-83.50 154.36 81.02 1.49621e-08 7.48105e-10 1253.06250 -1.0
-82.50 154.36 80.14 1.48230e-08 7.41150e-10 1253.06250 -1.0
-81.50 154.36 79.26 1.44837e-08 7.24183e-10 1253.06250 -1.0
-80.50 154.36 78.39 1.43502e-08 7.17511e-10 1253.06250 -1.0
-79.50 154.36 77.50 1.44762e-08 7.23810e-10 1253.06250 -1.0
-78.50 154.36 76.62 1.46852e-08 7.34259e-10 1253.06250 -1.0
-77.50 154.36 75.74 1.49718e-08 7.48591e-10 1253.06250 -1.0
-76.50 154.36 74.85 1.51529e-08 7.57643e-10 1253.06250 -1.0
-75.50 154.36 73.97 1.52523e-08 7.62617e-10 1253.06250 -1.0
-74.50 154.36 73.08 1.53277e-08 7.66385e-10 1253.06250 -1.0
-73.50 154.36 72.19 1.51740e-08 7.58702e-10 1253.06250 -1.0
-72.50 154.36 71.30 1.50126e-08 7.50632e-10 1253.06250 -1.0
-71.50 154.36 70.40 1.48519e-08 7.42596e-10 1253.06250 -1.0
-70.50 154.36 69.50 1.46696e-08 7.33482e-10 1253.06250 -1.0
-69.50 154.36 68.61 1.44911e-08 7.24557e-10 1253.06250 -1.0
-68.50 154.36 67.70 1.43019e-08 7.15094e-10 1253.06250 -1.0
-67.50 154.36 66.80 1.42191e-08 7.10953e-10 1253.06250 -1.0
-66.50 154.36 65.89 1.41037e-08 7.05185e-10 1253.06250 -1.0
-65.50 154.36 64.98 1.38975e-08 6.94873e-10 1253.06250 -1.0
-64.50 154.36 64.07 1.35808e-08 6.79042e-10 1253.06250 -1.0
-63.50 154.36 63.15 1.32450e-08 6.62251e-10 1253.06250 -1.0
-62.50 154.36 62.23 1.30371e-08 6.51855e-10 1253.06250 -1.0
-61.50 154.36 61.31 1.30053e-08 6.50267e-10 1253.06250 -1.0
-60.50 154.36 60.39 1.30488e-08 6.52441e-10 1253.06250 -1.0
-59.50 154.36 59.46 1.30987e-08 6.54937e-10 1253.06250 -1.0
-58.50 154.36 58.52 1.31975e-08 6.59875e-10 1253.06250 -1.0
-57.50 154.36 57.59 1.32377e-08 6.61886e-10 1253.06250 -1.0
-56.50 154.36 56.65 1.32628e-08 6.63139e-10 1253.06250 -1.0
-55.50 154.36 55.70 1.31820e-08 6.59098e-10 1253.06250 -1.0
-54.50 154.36 54.76 1.30619e-08 6.53093e-10 1253.06250 -1.0
-53.50 154.36 53.80 1.29341e-08 6.46703e-10 1253.06250 -1.0
-52.50 154.36 52.85 1.28785e-08 6.43924e-10 1253.06250 -1.0
-51.50 154.36 51.89 1.27365e-08 6.36827e-10 1253.06250 -1.0
-50.50 154.36 50.92 1.25367e-08 6.26836e-10 1253.06250 -1.0
-49.50 154.36 49.96 1.21664e-08 6.08322e-10 1253.06250 -1.0
-48.50 154.36 48.98 1.17862e-08 5.89308e-10 1253.06250 -1.0
-47.50 154.36 48.01 1.14827e-08 5.74134e-10 1253.06250 -1.0
-46.50 154.36 47.02 1.13531e-08 5.67653e-10 1253.06250 -1.0
-45.50 154.36 46.04 1.14236e-08 5.71180e-10 1253.06250 -1.0
-44.50 154.36 45.05 1.15894e-08 5.79470e-10 1253.06250 -1.0
-43.50 154.36 44.05 1.17550e-08 5.87751e-10 1253.06250 -1.0
-42.50 154.36 43.05 1.18495e-08 5.92474e-10 1253.06250 -1.0
-41.50 154.36 42.04 1.17696e-08 5.88481e-10 1253.06250 -1.0
-40.50 154.36 41.04 1.15609e-08 5.78047e-10 1253.06250 -1.0
-39.50 154.36 40.02 1.12773e-08 5.63864e-10 1253.06250 -1.0
-38.50 154.36 39.00 1.09550e-08 5.47752e-10 1253.06250 -1.0
-37.50 154.36 37.98 1.07337e-08 5.36683e-10 1253.06250 -1.0
-36.50 154.36 36.95 1.06545e-08 5.32723e-10 1253.06250 -1.0
-35.50 154.36 35.91 1.06695e-08 5.33475e-10 1253.06250 -1.0
-34.50 154.36 34.88 1.06746e-08 5.33731e-10 1253.06250 -1.0
-33.50 154.36 33.83 1.05782e-08 5.28912e-10 1253.06250 -1.0
-32.50 154.36 32.79 1.03645e-08 5.18223e-10 1253.06250 -1.0
-31.50 154.36 31.73 1.00600e-08 5.02998e-10 1253.06250 -1.0
-30.50 154.36 30.68 9.60334e-09 4.80167e-10 1253.06250 -1.0
-29.50 154.36 29.61 9.24883e-09 4.62442e-10 1253.06250 -1.0
-28.50 154.36 28.55 9.03955e-09 4.51978e-10 1253.06250 -1.0
-27.50 154.36 27.48 8.82387e-09 4.41193e-10 1253.06250 -1.0
-26.50 154.36 26.40 8.66863e-09 4.33431e-10 1253.06250 -1.0
-25.50 154.36 25.32 8.62323e-09 4.31161e-10 1253.06250 -1.0
-24.50 154.36 24.24 8.71411e-09 4.35706e-10 1253.06250 -1.0
-23.50 154.36 23.15 8.87946e-09 4.43973e-10 1253.06250 -1.0
-22.50 154.36 22.06 9.02952e-09 4.51476e-10 1253.06250 -1.0
-21.50 154.36 20.96 9.16144e-09 4.58072e-10 1253.06250 -1.0
-20.50 154.36 19.86 9.27853e-09 4.63926e-10 1253.06250 -1.0
-19.50 154.36 18.76 9.37787e-09 4.68893e-10 1253.06250 -1.0
-18.50 154.36 17.65 9.49821e-09 4.74910e-10 1253.06250 -1.0
-17.50 154.36 16.54 9.74299e-09 4.87149e-10 1253.06250 -1.0
-16.50 154.36 15.42 1.00607e-08 5.03037e-10 1253.06250 -1.0
-15.50 154.36 14.31 1.03474e-08 5.17368e-10 1253.06250 -1.0
-14.50 154.36 13.19 1.05507e-08 5.27537e-10 1253.06250 -1.0
-13.50 154.36 12.06 1.06734e-08 5.33672e-10 1253.06250 -1.0
-12.50 154.36 10.94 1.06262e-08 5.31310e-10 1253.06250 -1.0
-11.50 154.36 9.81 1.05243e-08 5.26217e-10 1253.06250 -1.0
-10.50 154.36 8.68 1.03522e-08 5.17609e-10 1253.06250 -1.0
-9.50 154.36 7.55 1.01554e-08 5.07769e-10 1253.06250 -1.0
-8.50 154.36 6.41 9.94779e-09 4.97390e-10 1253.06250 -1.0
-7.50 154.36 5.27 9.86097e-09 4.93048e-10 1253.06250 -1.0
-6.50 154.36 4.14 9.92739e-09 4.96369e-10 1253.06250 -1.0
-5.50 154.36 3.00 1.00418e-08 5.02089e-10 1253.06250 -1.0
-4.50 154.36 1.86 1.03145e-08 5.15724e-10 1253.06250 -1.0
-3.50 154.36 0.72 1.06826e-08 5.34131e-10 1253.06250 -1.0
-2.50 154.36 0.20 1.11259e-08 5.56294e-10 1253.06250 -1.0
-1.50 154.36 1.01 1.15884e-08 5.79418e-10 1253.06250 -1.0
-0.50 154.36 2.15 1.18753e-08 5.93764e-10 1253.06250 -1.0
0.50 154.36 3.86 1.19565e-08 5.97826e-10 1253.06250 -1.0
1.50 154.36 4.43 1.18185e-08 5.90927e-10 1253.06250 -1.0
2.50 154.36 5.58 1.15222e-08 5.76110e-10 1253.06250 -1.0
3.50 154.36 6.72 1.10647e-08 5.53233e-10 1253.06250 -1.0
4.50 154.36 7.86 1.04535e-08 5.22677e-10 1253.06250 -1.0
5.50 154.36 9.00 9.74495e-09 4.87247e-10 1253.06250 -1.0
6.50 154.36 10.14 8.96322e-09 4.48161e-10 1253.06250 -1.0
7.50 154.36 11.28 8.16729e-09 4.08365e-10 1253.06250 -1.0
8.50 154.36 13.84 8.25921e-09 4.12960e-10 1253.06250 -1.0
9.50 154.36 17.83 8.24067e-09 4.12034e-10 1253.06250 -1.0
10.50 154.36 21.03 8.17708e-09 4.08854e-10 1253.06250 -1.0
11.50 154.36 23.61 8.11072e-09 4.05536e-10 1253.06250 -1.0
12.50 154.36 26.58 8.15149e-09 4.07574e-10 1253.06250 -1.0
13.50 154.36 29.19 8.18257e-09 4.09129e-10 1253.06250 -1.0
14.50 154.36 31.41 8.18016e-09 4.09008e-10 1253.06250 -1.0
15.50 154.36 33.63 8.24032e-09 4.12016e-10 1253.06250 -1.0
